record_id,timestamp,charge_point_id,user_id,session_token,session_start_ip,current_request_ip,ip_change_count,concurrent_sessions,session_duration_seconds,device_type,user_agent,failed_auth_attempts,geo_location_match,token_age_seconds,is_token_expired,session_fixation_detected,cookie_secure_flag,same_device_fingerprint,request_frequency_per_minute,anomaly_type,label
105,2025-04-06 20:28:23,CP-0005,USER-00054,299d29e85316409ce76b6528be291203,172.16.0.215,172.16.0.215,0,1,10,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3,1,255173,1,0,1,1,3.6909847316270863,session_replay,1
106,2025-07-13 10:54:39,CP-0004,USER-00101,18df385b09e4a5822a3b73dd5edb1386,192.168.1.113,192.168.1.113,0,2,562,mobile_app,ChargingStation-Monitor/2.0,0,1,137,0,0,1,1,2.4320320878132673,none,0
107,2025-05-06 02:17:04,CP-0017,USER-00062,22db73c5cdea69955ebae76b3564d0a2,192.168.1.253,192.168.1.253,0,1,6267,iot_device,EVCharge-App/3.2.1 (iOS),1,1,2461,0,0,1,1,1.175263091754133,none,0
108,2025-01-22 11:51:18,CP-0023,USER-00053,0e42fba3735dcfa0fd049ad37c764192,192.168.1.139,192.168.1.139,0,2,6935,mobile_app,EVCharge-App/3.2.1 (Android),0,1,1453,0,0,1,1,1.8395434647242426,none,0
109,2025-06-08 18:11:58,CP-0042,USER-00016,7dfa56c0ee432f28654bea5e24bd03ea,172.16.0.69,172.16.0.69,0,1,1540,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3121,0,0,1,1,2.288627178158615,none,0
110,2025-03-11 12:06:37,CP-0003,USER-00166,f80bf510cb4a127a9555007215848db3,172.16.0.50,172.16.0.50,0,2,2403,web_browser,OCPP-Client/1.6.0,1,1,3113,0,0,1,1,4.247745043202042,none,0
111,2025-01-01 15:37:38,CP-0037,USER-00038,f65c44cfc340693d33f576464e0653e6,192.168.1.81,192.168.1.81,0,2,5829,ocpp_client,ChargingStation-Monitor/2.0,1,1,2267,0,0,1,1,3.042264445472595,none,0
112,2025-11-30 15:19:40,CP-0012,USER-00067,fa09c490be7f78b577247bf0c7ac3b75,10.0.0.205,10.0.0.205,0,2,513,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,3534,0,0,1,1,2.7995775026205805,none,0
113,2025-01-31 17:22:43,CP-0034,USER-00171,ba3a1302614f4b8bdeec37340692f443,172.16.0.223,172.16.0.223,0,2,4261,ocpp_client,EVCharge-App/3.2.1 (iOS),1,1,2454,0,0,1,1,3.266340387069267,none,0
114,2025-10-04 04:21:40,CP-0017,USER-00110,c81a7d224bb43de33e1641780d99998a,172.16.0.99,172.16.0.99,0,1,6534,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,2947,0,0,1,1,2.178590552326282,none,0
115,2025-09-09 12:44:01,CP-0018,USER-00130,38b7329a99e981cbee2c3f776599b12d,10.0.0.60,10.0.0.60,0,2,459,ocpp_client,ChargingStation-Monitor/2.0,0,1,1986,0,0,1,1,2.969047178464248,none,0
116,2025-02-16 19:49:59,CP-0049,USER-00060,e6245ba7dad26f984e18d1b5f6904a17,172.16.0.124,172.16.0.124,0,1,2867,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,853,0,0,1,1,3.5759095687249887,none,0
117,2025-09-13 14:22:44,CP-0037,USER-00122,1c8e9711ce513df5b7958df0ff84f2be,10.0.0.15,10.0.0.15,0,1,6823,mobile_app,OCPP-Client/1.6.0,1,1,1414,0,0,1,1,2.612210695884626,none,0
118,2025-07-03 03:47:55,CP-0037,USER-00030,8d7ca9454ae524f0a8e73c371683b5c8,172.16.0.118,172.16.0.118,0,1,4526,ocpp_client,ChargingStation-Monitor/2.0,1,1,2232,0,0,1,1,2.891856605877786,none,0
119,2025-06-19 22:11:22,CP-0009,USER-00119,1739fd555893e0ed026f81f5cfdd239e,172.16.0.54,172.16.0.54,0,2,916,api_client,EVCharge-App/3.2.1 (Android),0,1,2679,0,0,1,1,1.092118897421293,none,0
120,2025-06-14 13:12:44,CP-0029,USER-00090,ee5abb86c15a1ff50ea4678939b609c0,192.168.1.198,192.168.1.198,0,2,653,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,2502,0,0,1,1,2.4206465114344122,none,0
121,2025-12-08 18:35:07,CP-0035,USER-00118,722abe0c670eadb864eebacf48cf926e,172.16.0.169,172.16.0.169,0,1,673,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1042,0,0,1,1,3.934890180717697,none,0
122,2025-09-29 04:36:31,CP-0019,USER-00119,5fe2bced65e73f699becb5e1aac44a77,172.16.0.49,172.16.0.49,0,37,4,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,3279,0,0,1,1,48.96813141778735,concurrent_sessions,1
123,2025-05-27 04:46:16,CP-0023,USER-00090,17e2371517e374d0e8518d0ae49efd0c,192.168.1.232,192.168.1.232,0,1,1103,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,2285,0,0,1,1,1.5492359547486143,none,0
124,2025-03-28 14:28:45,CP-0006,USER-00087,b32520cfc39f8602a4ffab12ed34a565,192.168.1.96,192.168.1.96,0,1,595,api_client,ChargingStation-Monitor/2.0,0,1,1614,0,0,1,1,1.1934807462083699,none,0
125,2025-05-19 20:12:18,CP-0042,USER-00097,3d017954d5e6bda66cbda12c34cc2081,172.16.0.137,172.16.0.137,0,2,3280,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3055,0,0,1,1,2.4096743068042654,none,0
126,2025-12-13 16:55:40,CP-0022,USER-00032,02a1d3f748ed7e4c59ba1b0dbf6db0fd,172.16.0.23,91.121.84.222,4,1,3,mobile_app,EVCharge-App/3.2.1 (Android),0,0,48,0,0,1,1,3.153663170569141,geo_location_anomaly,1
127,2025-11-16 16:23:20,CP-0018,USER-00012,b3a67c892a5aa8b4c44eb584e0e1cac0,172.16.0.26,172.16.0.26,0,2,4924,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,1315,0,0,1,1,1.170711931680495,none,0
128,2025-05-04 04:12:02,CP-0045,USER-00121,d1e13e8f8e219f73f6e7026b6dab8dec,192.168.1.212,192.168.1.212,0,2,1093,ocpp_client,EVCharge-App/3.2.1 (iOS),1,1,1061,0,0,1,1,3.417359969123493,none,0
129,2025-08-24 02:06:37,CP-0034,USER-00073,f0b950dd09bf074204c75fa905768f18,10.0.0.60,10.0.0.60,0,1,3955,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2717,0,0,1,1,4.726750514620548,none,0
130,2025-12-30 11:36:38,CP-0027,USER-00194,f427013c14b80e223001cca32a687cdd,172.16.0.134,172.16.0.134,0,2,1588,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,3063,0,0,1,1,4.60019813459294,none,0
131,2025-07-23 23:16:02,CP-0043,USER-00025,da6ae17d291348ee1315c1bba49bccfb,172.16.0.248,172.16.0.248,0,2,3410,mobile_app,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,3222,0,0,1,1,3.8838408298740354,none,0
132,2025-12-07 20:21:32,CP-0023,USER-00173,a50024a6d7e494e85a7fbf2d833b8e4b,172.16.0.191,172.16.0.191,0,1,6215,web_browser,EVCharge-App/3.2.1 (iOS),1,1,3188,0,0,1,1,1.509948332145584,none,0
133,2025-05-14 23:55:06,CP-0038,USER-00133,8175c061e186b94f506c3f76052a8e5d,192.168.1.43,23.129.64.69,0,1,245413,mobile_app,Unknown-Browser/1.0,0,1,3329,0,0,0,0,4.374312971918933,cookie_hijacking,1
134,2025-12-29 21:18:07,CP-0002,USER-00074,2a808e3664ca6c3632289b203bb01611,172.16.0.225,172.16.0.225,0,2,2772,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,3567,0,0,1,1,2.937652600946256,none,0
135,2025-07-30 14:45:38,CP-0048,USER-00085,3fdbfc53bde18e1673db50062e0dc884,10.0.0.176,10.0.0.176,0,1,1818,api_client,OCPP-Client/1.6.0,1,1,574,0,0,1,1,4.599405973194125,none,0
136,2025-03-21 06:37:38,CP-0011,USER-00139,621bde4c3eac19adb9c11dd5841ae606,192.168.1.76,192.168.1.76,0,2,1024,api_client,ChargingStation-Monitor/2.0,0,1,3351,0,0,1,1,0.7109439153773278,none,0
137,2025-12-19 13:54:40,CP-0048,USER-00170,56a2ac152abaa73cc6ad0fb2025eb31e,192.168.1.186,192.168.1.186,0,2,865,web_browser,OCPP-Client/1.6.0,1,1,2657,0,0,1,1,1.480784344196584,none,0
138,2025-10-24 11:01:05,CP-0014,USER-00053,bea67c8501811a7251a056bddda74443,172.16.0.139,172.16.0.139,0,1,3247,iot_device,ChargingStation-Monitor/2.0,0,1,1500,0,0,1,1,1.5465272407336341,none,0
139,2025-12-07 21:47:34,CP-0018,USER-00019,770c617e25b49c19e39826880611f282,10.0.0.185,10.0.0.185,0,1,5,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,427,0,0,1,0,1.0348317694490548,cross_device_theft,1
140,2025-01-27 06:29:31,CP-0031,USER-00099,2b677b4c13cb7a27648d78c18c10a5bd,172.16.0.54,172.16.0.54,0,1,472742,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),4,1,514794,1,0,1,1,2.5895165205258235,session_replay,1
141,2025-12-24 15:21:27,CP-0015,USER-00051,81081320b8fa0274d9de22ff2748ee87,192.168.1.145,192.168.1.145,0,1,584843,web_browser,EVCharge-App/3.2.1 (iOS),4,1,520614,1,0,1,1,3.621675378629937,session_replay,1
142,2025-04-23 00:01:02,CP-0012,USER-00028,2bc5b80fe5437db68f377b179fe02f7d,10.0.0.214,10.0.0.214,0,1,5238,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3326,0,0,1,1,2.683096263520234,none,0
143,2025-12-17 12:01:54,CP-0044,USER-00053,92deafdf79a6b93b04e6b60f03f54929,172.16.0.198,172.16.0.198,0,2,5085,web_browser,EVCharge-App/3.2.1 (iOS),1,1,1249,0,0,1,1,1.0611257541590882,none,0
144,2025-05-26 16:40:33,CP-0028,USER-00174,106dca94420824a0d67e5dbc07728f98,10.0.0.162,10.0.0.162,0,1,4,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,2479,0,0,1,0,2.2369600956566575,cross_device_theft,1
145,2025-06-23 01:45:09,CP-0012,USER-00060,20c9e3002a10907b676ffa4615418a76,192.168.1.46,192.168.1.46,0,1,194202,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,400,0,0,1,0,1.0622014747832575,cross_device_theft,1
146,2025-06-13 14:30:53,CP-0046,USER-00069,5f82ab41fb4341dc9e82947413352082,10.0.0.206,10.0.0.206,0,1,1942,ocpp_client,OCPP-Client/1.6.0,1,1,478,0,0,1,1,2.3880386452951625,none,0
147,2025-09-30 03:11:16,CP-0038,USER-00113,7d6a3fda0786f6b8b93483cbda19b0f8,10.0.0.177,10.0.0.177,0,1,6795,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,1573,0,0,1,1,4.44731498901977,none,0
148,2025-10-12 13:22:50,CP-0047,USER-00120,9ce8920e76dc4e1cda56930fed44cf02,10.0.0.185,10.0.0.185,0,2,5769,web_browser,EVCharge-App/3.2.1 (Android),0,1,1189,0,0,1,1,3.4346255858436248,none,0
149,2025-12-31 16:35:08,CP-0027,USER-00141,28e137c3236466847b0bdff553cc6054,192.168.1.241,192.168.1.241,0,2,2050,ocpp_client,OCPP-Client/1.6.0,0,1,3288,0,0,1,1,2.5897518115856686,none,0
150,2025-02-02 18:48:32,CP-0029,USER-00107,4d1dd61f18513522d35ed1aeaa852bef,172.16.0.185,172.16.0.185,0,1,6273,ocpp_client,EVCharge-App/3.2.1 (Android),0,1,664,0,0,1,1,4.843847255036774,none,0
151,2025-08-13 05:54:59,CP-0016,USER-00079,fbcdbc3bb25d475accd9144f86ba4ddf,172.16.0.114,172.16.0.114,0,1,534647,mobile_app,EVCharge-App/3.2.1 (Android),3,1,575151,1,0,1,1,1.8695870449447252,session_replay,1
152,2025-03-15 08:11:56,CP-0003,USER-00070,16a4252e4139c05f23a94a9e3a60ad6e,172.16.0.161,172.16.0.161,0,1,3580,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,1428,0,0,1,1,3.7497598701710197,none,0
153,2025-07-28 05:30:33,CP-0044,USER-00155,fc8af91edc717495e0f7b4a8d303ccda,192.168.1.239,192.168.1.239,0,1,3187,iot_device,EVCharge-App/3.2.1 (iOS),1,1,2203,0,0,1,1,0.7231338149751048,none,0
154,2025-07-23 18:15:44,CP-0015,USER-00044,63a5549bcdc5b457e22cb3e17f90cfd9,192.168.1.210,185.220.100.81,10,1,144465,api_client,ChargingStation-Monitor/2.0,1,0,2182,0,0,1,0,0.8305705833564795,stolen_token,1
155,2025-12-28 12:40:35,CP-0002,USER-00128,294bca13d4e0adf45fab1256886ad2c9,192.168.1.184,192.168.1.184,0,1,3720,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,860,0,0,1,1,0.509878327236083,none,0
156,2025-08-20 04:40:35,CP-0010,USER-00147,523146ab078343404faa4cc9808aa481,192.168.1.67,45.95.168.191,12,1,1,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,319,0,0,1,1,3.840706453971543,ip_mismatch,1
157,2025-01-31 04:34:28,CP-0006,USER-00180,a7da5fad775158e58d206395888040ac,10.0.0.98,10.0.0.98,0,2,3429,iot_device,ChargingStation-Monitor/2.0,1,1,3457,0,0,1,1,0.6408667496383014,none,0
158,2025-05-07 23:35:10,CP-0003,USER-00144,a8db78c20b674a628ede559a9b3f426f,172.16.0.53,23.129.64.115,4,1,583870,iot_device,EVCharge-App/3.2.1 (Android),0,0,75,0,0,1,1,2.926210848994422,geo_location_anomaly,1
159,2025-08-26 03:34:50,CP-0031,USER-00193,2997e4cd2f00138f1e6d614f94405921,192.168.1.43,192.168.1.43,0,1,1,ocpp_client,ChargingStation-Monitor/2.0,0,1,76790,0,1,1,1,3.740968075961012,session_fixation,1
160,2025-10-01 23:21:29,CP-0026,USER-00136,5d98880b97b8ed252fc87b410fff3139,192.168.1.143,192.168.1.143,0,1,131889,ocpp_client,OCPP-Client/1.6.0,5,1,139567,1,0,1,1,2.4176378659633415,session_replay,1
161,2025-06-23 22:58:58,CP-0005,USER-00022,0f9aba647c9afe55c5129c313a5ae11a,10.0.0.95,10.0.0.95,0,2,5007,mobile_app,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,3584,0,0,1,1,4.18833178427983,none,0
162,2025-05-16 11:51:56,CP-0021,USER-00163,4b65f27a579abf2c9f7c1af52b88e738,192.168.1.214,192.168.1.214,0,2,2291,ocpp_client,EVCharge-App/3.2.1 (Android),1,1,2430,0,0,1,1,3.077120992182569,none,0
163,2025-12-03 16:10:39,CP-0005,USER-00108,58f408297a6f63fb751804140d360ef2,192.168.1.7,192.168.1.7,0,2,1114,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,670,0,0,1,1,4.080624525053757,none,0
164,2025-02-03 03:57:07,CP-0046,USER-00074,b0b42de915c3d6ede4aabd24e333ed67,172.16.0.189,172.16.0.189,0,1,1247,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,2246,0,0,1,1,3.1296005495680412,none,0
165,2025-08-23 08:13:22,CP-0039,USER-00048,1e0c000e705958752c15205888c40267,172.16.0.48,172.16.0.48,0,2,2980,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,419,0,0,1,1,2.4856555820280195,none,0
166,2025-04-05 08:41:30,CP-0026,USER-00087,64dd114547748bd13c7491efca8ff00a,192.168.1.180,192.168.1.180,0,1,10,mobile_app,ChargingStation-Monitor/2.0,3,1,422195,1,0,1,1,2.7868129290816963,session_replay,1
167,2025-06-14 06:31:20,CP-0004,USER-00105,1582ca50c4a4bc25b5aa57a1b5b0970a,172.16.0.230,91.121.84.184,3,1,10,iot_device,ChargingStation-Monitor/2.0,0,0,1368,0,0,1,1,1.4234116220378459,ip_mismatch,1
168,2025-04-03 20:26:49,CP-0039,USER-00126,bf800e1dacc33b33ed143abc63b5bd68,10.0.0.187,10.0.0.187,0,1,5133,web_browser,ChargingStation-Monitor/2.0,1,1,423,0,0,1,1,3.0554576589810964,none,0
169,2025-07-10 12:22:33,CP-0035,USER-00050,a79aa713fd701ab01e20abe4c565fcfc,192.168.1.59,192.168.1.59,0,1,5101,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,501,0,0,1,1,3.44665279589285,none,0
170,2025-04-18 06:07:06,CP-0021,USER-00032,d81b8baa56d065adcc989b5b8adcb984,10.0.0.232,10.0.0.232,0,1,865,ocpp_client,EVCharge-App/3.2.1 (iOS),1,1,1477,0,0,1,1,1.1450058041783584,none,0
171,2025-10-22 17:32:24,CP-0032,USER-00190,ad78714552d6bff4b0e362cc582a6558,172.16.0.34,172.16.0.34,0,2,3849,ocpp_client,EVCharge-App/3.2.1 (Android),1,1,1063,0,0,1,1,1.380359121715232,none,0
172,2025-12-22 10:58:00,CP-0043,USER-00161,3077cb0c47e26ec49b8cab8b2fa6d308,172.16.0.155,172.16.0.155,0,1,3986,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,432,0,0,1,1,2.617681611787813,none,0
173,2025-04-22 15:13:23,CP-0007,USER-00139,7c082630aedc4365c5596fbd97dc7703,10.0.0.139,10.0.0.139,0,1,7173,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,2370,0,0,1,1,1.5489528178794902,none,0
174,2025-11-29 23:01:38,CP-0014,USER-00150,5fb7ea079fd53f23df7ce250f9c49059,172.16.0.195,172.16.0.195,0,2,6918,web_browser,OCPP-Client/1.6.0,0,1,76,0,0,1,1,1.0204121592211424,none,0
175,2025-01-14 08:22:52,CP-0025,USER-00025,2bdeea3b148241068ae92004f76b89e4,192.168.1.179,192.168.1.179,0,1,6854,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,3539,0,0,1,1,4.8738035491101215,none,0
176,2025-05-26 02:15:14,CP-0025,USER-00011,e179fe8f562ec06f808167272363ab90,192.168.1.9,192.168.1.9,0,1,2809,iot_device,OCPP-Client/1.6.0,1,1,1688,0,0,1,1,4.703963646709764,none,0
177,2025-10-19 06:06:43,CP-0044,USER-00015,54c4a0daac72061d6e96bf14792dbdf8,172.16.0.249,172.16.0.249,0,2,5854,ocpp_client,EVCharge-App/3.2.1 (Android),0,1,2760,0,0,1,1,1.2776209012116062,none,0
178,2025-09-24 08:33:05,CP-0023,USER-00092,a8c1285b99f94bbed0502567e7bf064e,10.0.0.88,23.129.64.216,8,1,228931,mobile_app,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),2,0,390,0,0,1,0,2.0166887899586854,stolen_token,1
179,2025-05-04 04:07:07,CP-0007,USER-00015,4bcc1b153cdc971bb90dbc722e81d671,10.0.0.202,10.0.0.202,0,1,3,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,1045,0,0,1,0,2.453380806618301,cross_device_theft,1
180,2025-09-21 09:05:00,CP-0040,USER-00130,4cafbb3122c1f603791d8d745f0d1074,172.16.0.233,192.168.1.241,9,1,226678,web_browser,OCPP-Client/1.6.0,0,0,1880,0,0,1,1,2.864180497334918,ip_mismatch,1
181,2025-06-21 21:03:28,CP-0015,USER-00142,6549a0540fa05720ae082c4379472361,10.0.0.157,10.0.0.157,0,2,2142,mobile_app,OCPP-Client/1.6.0,1,1,729,0,0,1,1,3.984003381392486,none,0
182,2025-08-02 03:45:00,CP-0027,USER-00119,2997e4cd2f00138f1e6d614f94405921,10.0.0.92,10.0.0.92,0,1,409644,ocpp_client,ChargingStation-Monitor/2.0,0,1,4131,0,1,1,1,4.673949463028773,session_fixation,1
183,2025-05-25 11:50:45,CP-0010,USER-00096,54b3f57085c96a503cb76365fd5b6274,192.168.1.119,192.168.1.119,0,2,6887,mobile_app,OCPP-Client/1.6.0,0,1,2012,0,0,1,1,1.3558670730774507,none,0
184,2025-08-26 17:19:30,CP-0009,USER-00176,b901e82e8823f6954a502093983b901b,192.168.1.141,192.168.1.141,0,1,3,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,5,1,366413,1,0,1,1,0.8997533281883359,session_replay,1
185,2025-07-19 06:22:32,CP-0025,USER-00103,01a0d4363ebd655af6ab759e8e1c21e7,172.16.0.19,172.16.0.19,0,1,1188,iot_device,ChargingStation-Monitor/2.0,1,1,1546,0,0,1,1,3.974352616260276,none,0
186,2025-07-22 12:39:29,CP-0008,USER-00004,441069df0908104a7f932c5cb46938b8,192.168.1.45,192.168.1.45,0,2,4840,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,78,0,0,1,1,2.2650434780732596,none,0
187,2025-12-04 15:17:06,CP-0046,USER-00025,c930e139404c13856ce0a8e0abc8a2d7,192.168.1.2,192.168.1.2,0,2,6917,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2256,0,0,1,1,1.155912039555515,none,0
188,2025-10-11 09:05:51,CP-0031,USER-00147,d006fd226aa56656a70a52acb14ced11,172.16.0.10,172.16.0.10,0,2,3813,iot_device,ChargingStation-Monitor/2.0,1,1,1369,0,0,1,1,0.8734654551373588,none,0
189,2025-07-12 12:23:08,CP-0014,USER-00179,48ac96b3fa49e2a6dac153a735fd3caf,172.16.0.85,45.95.168.42,4,1,307596,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,253,0,0,1,1,3.7674872839053446,geo_location_anomaly,1
190,2025-07-29 19:50:16,CP-0028,USER-00024,9cb456fa5798a961c6e87f7d561c106c,172.16.0.126,172.16.0.126,0,2,5709,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,928,0,0,1,1,3.247307692862904,none,0
191,2025-07-17 16:27:43,CP-0012,USER-00055,b777cd89a2719555ef3142bd0e51fc9a,172.16.0.79,172.16.0.79,0,2,1138,api_client,EVCharge-App/3.2.1 (iOS),0,1,1946,0,0,1,1,4.165165665515065,none,0
192,2025-12-20 07:01:52,CP-0005,USER-00137,c80ceb0b03ed54504872bf8cf962d2bb,172.16.0.142,172.16.0.142,0,1,2150,web_browser,ChargingStation-Monitor/2.0,1,1,65,0,0,1,1,1.3352905678989684,none,0
193,2025-02-10 10:37:48,CP-0025,USER-00080,d004e651565b92f4d73dadee962de877,172.16.0.231,172.16.0.231,0,2,3655,mobile_app,EVCharge-App/3.2.1 (iOS),1,1,2994,0,0,1,1,3.061939597699783,none,0
194,2025-04-19 20:50:34,CP-0036,USER-00023,bdbb2bc321a7384955cbbd5998dac773,10.0.0.1,10.0.0.1,0,1,767,web_browser,OCPP-Client/1.6.0,1,1,619,0,0,1,1,0.5690120398489118,none,0
195,2025-10-23 16:24:36,CP-0031,USER-00068,e18d869294d4f8ca81d3eef95ac17d20,10.0.0.157,10.0.0.157,0,1,222154,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4,1,294882,1,0,1,1,1.9494717474549246,session_replay,1
196,2025-10-06 17:56:26,CP-0025,USER-00107,4f8bcf347237b4e7e25d43f2c18eaa07,10.0.0.227,10.0.0.227,0,1,356,web_browser,OCPP-Client/1.6.0,1,1,2607,0,0,1,1,2.790664738492096,none,0
197,2025-11-11 22:20:41,CP-0025,USER-00170,2997e4cd2f00138f1e6d614f94405921,192.168.1.211,192.168.1.211,0,1,138648,mobile_app,EVCharge-App/3.2.1 (Android),0,1,37880,0,1,1,1,2.3957532695899117,session_fixation,1
198,2025-11-27 00:03:19,CP-0036,USER-00107,83af80c9550cadc02acdaa9f54b415be,10.0.0.6,10.0.0.6,0,2,6496,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,2024,0,0,1,1,0.6252312540234252,none,0
199,2025-08-21 01:44:36,CP-0004,USER-00087,e6f17deb9ef05b09d53df8f27fd8f6ce,172.16.0.29,172.16.0.29,0,1,5728,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,1695,0,0,1,1,0.5912864371184432,none,0
200,2025-10-20 19:05:44,CP-0045,USER-00158,b6e81d5616c2c1d26a1a049abb1d551a,192.168.1.102,185.220.100.67,5,1,6,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,3482,0,0,1,1,4.788171022313705,ip_mismatch,1
201,2025-07-03 05:18:02,CP-0039,USER-00035,6359af37fd4db7fc1aed0bb84827f534,10.0.0.105,10.0.0.105,0,1,118769,mobile_app,Mozilla/5.0 (Android 12; Mobile; rv:100.0),4,1,533710,1,0,1,1,4.095879334562499,session_replay,1
202,2025-11-03 19:33:23,CP-0031,USER-00131,39e8361f61e85ed9d7c8543b58762435,192.168.1.204,192.168.1.204,0,1,465951,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,1398,0,0,1,0,4.889056797304361,cross_device_theft,1
203,2025-11-08 20:23:26,CP-0023,USER-00174,4f91be8a68aca27d43fb5eb4348d6f7f,172.16.0.57,172.16.0.57,0,1,132342,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,495,0,0,1,0,4.926328626690973,cross_device_theft,1
204,2025-03-27 23:18:24,CP-0050,USER-00120,938c8067cd1fa9953effa3f716cec3be,10.0.0.1,10.0.0.1,0,2,3511,web_browser,ChargingStation-Monitor/2.0,1,1,780,0,0,1,1,3.827339250510601,none,0
205,2025-02-17 11:23:00,CP-0040,USER-00178,2b54773d60fed542240fbe3cef58026e,172.16.0.65,23.129.64.226,0,1,4,iot_device,Unknown-Browser/1.0,0,1,664,0,0,0,0,0.7327728684808994,cookie_hijacking,1
206,2025-05-27 05:00:08,CP-0033,USER-00139,97d798443833c2725bc679d62af28dba,172.16.0.73,172.16.0.73,0,2,3098,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,1294,0,0,1,1,2.7666468964081137,none,0
207,2025-03-18 00:08:42,CP-0044,USER-00102,ae129d7600260f519da48353e20f0fa3,10.0.0.21,185.220.100.13,1,1,2,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,68,0,0,1,1,0.5475187675949146,geo_location_anomaly,1
208,2025-02-23 12:39:33,CP-0034,USER-00153,0984d7a2e8eb5c968e76e40ce211525b,192.168.1.60,192.168.1.60,0,1,4849,iot_device,OCPP-Client/1.6.0,0,1,3005,0,0,1,1,2.310580269769684,none,0
209,2025-07-19 04:46:49,CP-0011,USER-00171,bc004394df72ea938cbbc02c30cf036a,192.168.1.26,91.121.84.90,3,1,220270,web_browser,EVCharge-App/3.2.1 (Android),0,0,126,0,0,1,1,3.6966495936404424,geo_location_anomaly,1
